post,url
2016-12-02-ays-special-the-situation-in-italy-2d2fd1290add.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15198795_843925269082315_6629812625930715136_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=Xrc9KNxRc0gAX-nNJMb&_nc_ht=scontent.flis6-1.fna&oh=00_AfAPajkcOl0WMb-VeD5WelxbaoLyGlYMsrO0tRzjvSPgxQ&oe=639A1301
2016-12-03-ays-daily-digest-3-12-2016-two-refugees-froze-to-death-in-austria-71e3d67edc9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15260628_384076965265861_4234800074107912192_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=776239&_nc_ohc=7YZBeE5P4XwAX-rCMfj&_nc_ht=scontent.flis6-1.fna&oh=00_AfBT4B4gynmIy7O__cJ7BRHTfUPyjOvexykKwk2qSElLFQ&oe=639AEC32
2016-12-05-ays-daily-digest-05-12-2017-volunteers-are-being-prosecuted-all-over-europe-c1b60317fd56.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15261745_1721751151477689_4326155561797156864_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=776239&_nc_ohc=a_wdtZZFthwAX_Pmw4G&_nc_ht=scontent.flis6-1.fna&oh=00_AfBHZBZNHFcwGG-MRssUYfBOerI4T6P1v4oiVSKbLlUQnA&oe=639BF96A
2016-12-05-ays-daily-digest-05-12-2017-volunteers-are-being-prosecuted-all-over-europe-c1b60317fd56.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15261847_1516143545080725_2242927888720461824_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=9DeeiAO2nhsAX_mD8Ck&_nc_ht=scontent.flis6-1.fna&oh=00_AfCwLICcQOwcCwNGpm1ZqVTynAw0TE17gvxbf1f4Olv0Hg&oe=639BD0C8
2016-12-12-ays-digest-12-12-impossible-to-determine-the-number-of-displaced-2c473cb7445c.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15390340_699439800234183_8143870339588292608_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=776239&_nc_ohc=PindCKXQBX8AX8L8SLU&_nc_ht=scontent.flis6-1.fna&oh=00_AfARyqYEt0Xk4Xt48FcCcGxECT_v9Xtv5N5-fWEeEfyaCw&oe=639AB398
2016-12-12-ays-digest-12-12-impossible-to-determine-the-number-of-displaced-2c473cb7445c.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15452903_385758795104921_6073388858135805952_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=NzMlRjE1fyIAX_h1K7j&_nc_ht=scontent.flis6-1.fna&oh=00_AfDjKAmxoI-tDu-8J0l1MN6mCUtf3Kqh86o_Ys_JxTYUkw&oe=639A11BF
2016-12-14-rebel-officials-say-a-new-ceasefire-is-to-come-into-effect-late-this-wednesday-and-evacuation-would-f14095248f2f.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15562728_1697859400543120_5160559001787695104_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=C2bR-DNxFIQAX9FZpVN&_nc_ht=scontent.flis6-1.fna&oh=00_AfCcxmziwzT4QKmedVu0HVc3O8l34fJGEqfNRRVD-qzK8w&oe=639A4074
2016-12-20-ays-daily-news-digest-19-12-despair-grows-in-greek-camps-without-electricity-f2a8e62ad55.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15643690_1537945436233869_7516799024108666880_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=6g9Gm530gB8AX9-BJvs&_nc_ht=scontent.flis6-1.fna&oh=00_AfDViPpSAEcWAn_swwtSicaWhUNQwUVw7_tZfzQutlv7Kw&oe=639B88F6
2016-12-24-ays-daily-digest-23-12-16-ae454b518995.md,https://images.jg-cdn.com/image/356957f9-f5b0-4e97-9c66-553665b6c247.jpg?template=size1200x630face
2016-12-24-ays-daily-digest-23-12-16-ae454b518995.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/15626267_1828627934080662_3099020631979912615_o.jpg?stp=dst-jpg_p160x160&_nc_cat=103&ccb=1-7&_nc_sid=0cb389&_nc_ohc=gXbsrfjcaZQAX98ZHkb&_nc_ht=scontent.flis6-1.fna&oh=00_AfB7XK9G2urcqciyawT-TE5Jf5-PWkAMA-Ih-vHXbLkgOQ&oe=63BD6C76
2016-12-24-ays-daily-digest-23-12-16-ae454b518995.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/15590968_10154679617336071_4079996634475083085_o.jpg?stp=dst-jpg_p173x172&_nc_cat=109&ccb=1-7&_nc_sid=0cb389&_nc_ohc=lBSVQ7EaTdQAX-gH-l9&_nc_ht=scontent.flis6-1.fna&oh=00_AfA60qZHKpKEWrtFDcbET_A-3K7BzHo5u4Y5wWVGkkPJHQ&oe=63BD8233
2016-12-29-ays-daily-digest-28-12-2016-peace-plans-for-syria-97b0459dbaf3.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/15777075_361325357561477_6422227543533121920_o.jpg?stp=dst-jpg_p228x119&_nc_cat=108&ccb=1-7&_nc_sid=0cb389&_nc_ohc=4QwMuUrJuGcAX8yMeKi&_nc_ht=scontent.flis6-1.fna&oh=00_AfBeJ1g95-fV_P3kySwxXSpX0tT8WDbWEJAjnsbyysZNFg&oe=63BD80B0
2016-12-29-ays-daily-digest-28-12-2016-peace-plans-for-syria-97b0459dbaf3.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/15732324_1260499487343529_8499781224540097956_o.jpg?stp=dst-jpg_p206x206&_nc_cat=106&ccb=1-7&_nc_sid=0cb389&_nc_ohc=Mz3_GQxbyfoAX8Mcbcz&_nc_ht=scontent.flis6-1.fna&oh=00_AfAAT9fq0WnDnCHrBlsjLEVenW2sy2-h9gTTRWUkAsPH7Q&oe=63BD84F8
2016-12-29-ays-daily-digest-28-12-2016-peace-plans-for-syria-97b0459dbaf3.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15749209_380240308987509_3764447867536670720_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=s7tS_Ve21gYAX_s6q2l&_nc_ht=scontent.flis6-1.fna&oh=00_AfC2gsUPMoXSCD8ue4tajpSmzM9kyeUhiFdeFbl1lzz64w&oe=639AACDD
2017-01-07-greek-migration-policy-minister-yiannis-mouzalas-said-yesterday-36d9f031ab63.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15870362_10154500556884355_3643868589141786624_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=776239&_nc_ohc=xbTnhw33YgAAX-QwjiF&_nc_ht=scontent.flis6-1.fna&oh=00_AfBkyRVrDHcu4rCSfNpSIwlVFVLIrUqDOv3nkQyRx_BqLw&oe=639BD99D
2017-01-09-ays-digest-09-01-if-you-are-cold-count-on-europe-to-steal-your-blanket-fd5399d4cd48.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15936163_10155084381023690_435100652603965440_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=776239&_nc_ohc=UeJEbhgAZI4AX_uQ3MQ&_nc_ht=scontent.flis6-1.fna&oh=00_AfCZc8JekEeozqoPdATBNqtB1BvsfY9sjMZu_LCabimo6g&oe=639A1FA8
2017-01-09-ays-digest-09-01-if-you-are-cold-count-on-europe-to-steal-your-blanket-fd5399d4cd48.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15934923_1022160741261140_7103262251246682112_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=776239&_nc_ohc=KVCK6O7G5zcAX_4-phq&_nc_ht=scontent.flis6-1.fna&oh=00_AfDSDNZHRblbC4Y8-j3Bq3t3SFNu49WJyCKZG1wJq3d5ug&oe=639BBCF6
2017-01-13-ays-daily-news-digest-12-1-17-hungary-vows-to-make-lives-of-refugees-more-difficult-9d07d722be99.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.18169-9/15965896_775057262652776_8759113940574242724_n.jpg?stp=dst-jpg_p206x206&_nc_cat=110&ccb=1-7&_nc_sid=0cb389&_nc_ohc=EUqq0HVBhIwAX8GaeAy&_nc_ht=scontent.flis6-1.fna&oh=00_AfDJ6w10jRokcJ-HRFn6oblkzpo41p3bDMb4ovOgbxAcPw&oe=63BD7035
2017-01-14-ays-daily-news-digest-13-01-officials-dont-mind-a-person-freezing-if-they-re-not-in-the-system-fc72dcade5d5.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15971011_10154704772671023_5560050175029805056_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=776239&_nc_ohc=3nOlHtQL6NUAX9CaBpp&_nc_ht=scontent.flis6-1.fna&oh=00_AfDWq28S1zLB12LMSwx_8CA5EKWOMpRBAIN3YfHAGpubcA&oe=639B2070
2017-01-15-ays-daily-digest-14-01-2017-more-than-100-people-have-drowned-in-the-mediterranean-sea-91159c2a8308.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15936265_748930808589138_4291127998964301824_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=776239&_nc_ohc=4gscyAzEEkwAX-tjmkq&_nc_ht=scontent.flis6-1.fna&oh=00_AfDQuu5bFKOFt-t-xNuA3uAynQFglEARfLbh4TFvQAaGpQ&oe=639B0F7C
2017-01-16-ays-digest-15-01-17-criminalisation-of-volunteers-all-over-france-53b23e1e7302.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16121086_397209700624979_4127108923121467392_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=776239&_nc_ohc=7Xjx3jro7O8AX9aDgE4&_nc_ht=scontent.flis6-1.fna&oh=00_AfDUinyjYRbhGrgaqGoPJobLRey_iGpgKNCct_5OaL9XxQ&oe=639A42CC
2017-01-16-ays-digest-16-01-no-home-no-peace-no-rest-18c6dcfde63e.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15971136_1463247957020801_2587169581919371264_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=bHHj5k7MnnEAX8GzxaU&_nc_ht=scontent.flis6-1.fna&oh=00_AfDblZkDg5rjbeRHfV4unBS9ekX00Mn3LQdoT81CPcuO_A&oe=639B3269
2017-01-23-ays-digest-23-01-information-makes-the-world-go-round-when-we-share-it-we-build-knowledge-975b16356f0b.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16231940_639516679569092_8668680476614983680_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=8hGuVs1QHiIAX8a3QCu&_nc_ht=scontent.flis6-1.fna&oh=00_AfAV9I-0Nb_f4nQe_qVnRH8bBn6Y0QXxaxsF0odlPzKdtQ&oe=639A3CAA
2017-01-26-ays-daily-digest-26-01-updates-on-greece-donations-needed-for-paris-a873ef05e2a7.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16231527_10154804959262906_5986811371239505920_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=LCmphP4tUtcAX_YA5n0&_nc_ht=scontent.flis6-1.fna&oh=00_AfAu5eprZe_Q59_OlTyKXlesOQA3L6vj5CH9WeWMwq_d8A&oe=639AD370
2017-01-26-ays-daily-digest-26-01-updates-on-greece-donations-needed-for-paris-a873ef05e2a7.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16232008_1277262069008349_7886948166195478528_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=Fs2mqn40dXcAX85hXg4&_nc_ht=scontent.flis6-1.fna&oh=00_AfCICWGa-C-kuPHX4_Fsi8LrmrURXIQOyi-2QcgFaWZ5wQ&oe=639A7546
2017-01-28-ays-daily-digest-28-01-2017-this-day-is-so-absurd-that-it-is-hard-to-believe-it-really-happened-69938b2bda84.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16327264_10154107308675493_4322095073945714688_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=c5yY682pS4IAX82R7iD&_nc_ht=scontent.flis6-1.fna&oh=00_AfB9WYOX62Zz-TUjgbLy4CNGJY0W61CBnQEUN0CJnAH9lg&oe=639A4CCD
2017-01-30-ays-daily-digest-29-1-17-no-ban-7215aa70e257.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16403614_414017735597737_9186991297330675712_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=C0yduD_DIrUAX_lPDG8&_nc_ht=scontent.flis6-1.fna&oh=00_AfAxCD9-QonpLTgAzvbevO8BeEw9zc2VzjFbftRORr-aiA&oe=639A6EB0
2017-01-31-ays-daily-digest-30-1-17-third-man-in-moria-camp-dies-another-hospitalized-b3681955a3df.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/16422845_403923636612697_4797887947460398553_o.png?stp=dst-png_p173x172&_nc_cat=106&ccb=1-7&_nc_sid=0cb389&_nc_ohc=o-LeK2R4y-4AX-a4nV5&_nc_ht=scontent.flis6-1.fna&oh=00_AfCW7cUADMIXRuKTxSNb5u0OCE1IDprHWHL-hFRFQAX0aQ&oe=63BD68F0
2017-02-01-are-you-syrious-digest-31-1-alternative-facts-and-the-european-way-76211440b7ac.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16403499_145040036003095_2587169951286558720_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=776239&_nc_ohc=cKAt9XxWNqUAX9ZHJL_&_nc_ht=scontent.flis6-1.fna&oh=00_AfCULuNcEqOwWQr70O9gXZalqfX9F45fsnANKjO3yr8MOw&oe=639B146F
2017-02-06-ays-digest-06-02-hunger-strikes-in-greece-halted-deportations-to-afghanistan-in-germany-185da631cdf2.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16509477_150456955461403_7447042205396500480_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=ZENRoN9jclEAX82rp76&_nc_ht=scontent.flis6-1.fna&oh=00_AfA1x-PQgKyX8oTAxOAw6SiA3ZfaPegNZM98mAgX8iwe_g&oe=639BD77B
2017-02-08-ays-daily-news-digest-07-02-more-money-less-care-and-slow-relocation-9d5f7bf9351e.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16605246_10154593122779355_2676052989512253440_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=64T68RhrO_kAX9E8D7a&_nc_ht=scontent.flis6-1.fna&oh=00_AfCov3kS_cKLOGf33YAAxlQecgq8njT8wSrdl1qzSbDe9Q&oe=639B0E32
2017-02-09-ays-daily-digest-02-09-17-follow-up-on-police-violence-and-push-backs-19f73f2de883.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16710054_401293856873286_8197055366291259392_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=R-nVd6A1iDIAX-UMkUc&_nc_ht=scontent.flis6-1.fna&oh=00_AfBCHhDJ0hoZuuNRsydI_KwYB2f0Ffm2_c30SYhyddtrtw&oe=639AC142
2017-02-11-ays-daily-digest-10-2-seeing-how-it-could-be-peaceful-evacuation-in-paris-99ea3ee14460.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16683611_1779023125757652_5367777859421077504_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=776239&_nc_ohc=dAXQm53WIvEAX_I_93D&_nc_ht=scontent.flis6-1.fna&oh=00_AfC26Qpf8zchJ0EE1Jm3c5w-YZQd3IpAV7aDgZkzxiFGcQ&oe=639AC8AD
2017-02-13-ays-daily-digest-12-2-2017-they-said-we-had-to-get-out-of-france-4d11f2011a75.md,https://enoughisenough14.files.wordpress.com/2017/02/img_20170211_141025.jpg?w=640
2017-02-14-ays-digest-13-2-stonewalled-in-paris-4dd9362f1430.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16753628_1833346203598662_4394472355284385792_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=776239&_nc_ohc=kVb0pDYauxQAX8b_jMl&_nc_ht=scontent.flis6-1.fna&oh=00_AfD_9zokOwarhh5-QwztuRYqJV3VgzyiXm3jAFxlsiNcPA&oe=639BC5D9
2017-02-17-ays-news-digest-16-02-17-enforcement-of-dublin-regulations-for-greece-what-does-this-mean-b67d9282a929.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/16700608_635153596685416_8685316065636009860_o.jpg?stp=dst-jpg_p228x119&_nc_cat=105&ccb=1-7&_nc_sid=0cb389&_nc_ohc=ij59gQ6V6FsAX9qIVzr&_nc_ht=scontent.flis6-1.fna&oh=00_AfBPdC_JWHVF8xePEt9Or7YtyMAVe2AY6h3gHSk-i-XunQ&oe=63BD68EC
2017-02-18-ays-daily-digest-18-2-2017-casa-nostra-es-casa-vostra-e6a3317af1f7.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16808222_1266054470150018_3356924216392810496_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=VbKm-aoxXlMAX_MfAet&_nc_ht=scontent.flis6-1.fna&oh=00_AfCu4pNLCdMTniJWLNh8z1kRW6m_bI51V3d1D0tL_Ii42Q&oe=639AF502
2017-02-18-ays-news-digest-17-02-17-children-in-calais-prevented-from-taking-showers-d12709b665c0.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16827591_576880395848851_6444069940512161792_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=776239&_nc_ohc=iX-VtWpBX60AX9cF6Du&_nc_ht=scontent.flis6-1.fna&oh=00_AfDimM1UJ7cIu2MVwApBMKZUd4UPbK_nDBJ0JugG8ugzwg&oe=639ADBCD
2017-02-20-ays-daily-digest-19-02-2017-a-glimpse-hope-for-at-some-minors-stuck-in-france-e0b255a251a9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16827580_1766497833669687_8045693219767320576_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=776239&_nc_ohc=VDI0bgQ2zJsAX8Y6Qin&_nc_ht=scontent.flis6-1.fna&oh=00_AfCBzjpX74LzwA_Y89yA4PDihhcIIuoCzA3o1iErun8YJw&oe=639B0C1B
2017-02-20-ays-daily-digest-19-02-2017-a-glimpse-hope-for-at-some-minors-stuck-in-france-e0b255a251a9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16879700_1614986005196478_929966732909477888_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=meKug5XlkckAX9aXLby&_nc_ht=scontent.flis6-1.fna&oh=00_AfBc43jyV7eTqWLNztEgQPPFi7_ynV3sEHRhc8Wz-e_SQQ&oe=639B05A2
2017-02-20-ays-daily-digest-19-02-2017-a-glimpse-hope-for-at-some-minors-stuck-in-france-e0b255a251a9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/16797481_1434249069938706_7582873577129427401_o.jpg?stp=dst-jpg_p133x133&_nc_cat=107&ccb=1-7&_nc_sid=0cb389&_nc_ohc=yXSJQvlfYl8AX9u1N6W&_nc_oc=AQnjNl0qCmz8wGSJvfk7j5c9SjOjuAa6B7i-0xj4Os_-hK5gAo5ZPVVvC_YaA72OsGA&_nc_ht=scontent.flis6-1.fna&oh=00_AfAdgV3ZK9F2luVLmyS18D8ge6nPz8i2bAq8AyIhFIAChA&oe=63BD81FF
2017-02-20-ays-daily-digest-19-02-2017-a-glimpse-hope-for-at-some-minors-stuck-in-france-e0b255a251a9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16827466_424783787861845_6162311225377030144_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=Y0Z1Mi9AF44AX_0udOk&_nc_ht=scontent.flis6-1.fna&oh=00_AfD4KmNWY_bp5wsQnkc3EAR6dEKX2HSwwYGNCXJfSCzywg&oe=639AB681
2017-02-22-ays-daily-digest-21-02-2017-volunteers-in-paris-fined-for-distributing-aid-7c19e9a63b67.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16879800_578469172356640_4556282632526102528_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=776239&_nc_ohc=ddUT7udTT3EAX89gj8e&_nc_ht=scontent.flis6-1.fna&oh=00_AfBXCYt8W4arofDzxtv6_mUF79G2HiNVFKUyt7asffQKOA&oe=639B7D54
2017-02-22-ays-daily-digest-21-02-2017-volunteers-in-paris-fined-for-distributing-aid-7c19e9a63b67.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16909364_1768388753480595_5741710588522790912_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=AjXA4TWeK8MAX8S6Y-u&_nc_ht=scontent.flis6-1.fna&oh=00_AfB9a9y4coF2rk9W9EYerFernJlVZzfepa9RPqKpKvULQw&oe=639B94D4
2017-02-22-ays-digest-22-02-new-amnesty-international-yearly-report-words-will-break-bones-cfdc1b229049.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16909529_1910005005902861_3375856943334686720_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=p3RzR8zk3RIAX9zZt_3&_nc_ht=scontent.flis6-1.fna&oh=00_AfD8vNKoBdE3QeExU4oaj__PPVl9_H_mP1ZoB9mLg3mDNQ&oe=639B7AA6
2017-02-26-ays-daily-digest-25-02-2017-unhcr-vs-people-testimonies-about-life-in-greek-islands-8b50869b57ae.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16977185_1684590445166625_374379560319320064_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=tqGoDxVt1DAAX8rEso1&_nc_oc=AQks1wJhIAT2q8wgFTZVb1-RcItdBLAyvHZupTkXmltb28IfM7JRZbK7Ci3p8625YUs&_nc_ht=scontent.flis6-1.fna&oh=00_AfDR6jaLAL-RgP5T8x8s0MDpavX-7gvVVW5DrR9eGLfvYg&oe=639A1FD2
2017-02-26-ays-daily-digest-25-02-2017-unhcr-vs-people-testimonies-about-life-in-greek-islands-8b50869b57ae.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/15452876_1220428191367966_8564091271268794368_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=HEET3Ggn_ecAX_WQy2T&_nc_ht=scontent.flis6-1.fna&oh=00_AfCs-QqbtHWMs3A5S7cDOMKhmR__f9UVfElllSyI07uZrQ&oe=639A878B
2017-03-03-ays-daily-news-digest-02-03-2017-8e945e524055.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/16934538_1428668467164000_533405848349704192_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=2YUmsCzYeQoAX-pLJOI&_nc_ht=scontent.flis6-1.fna&oh=00_AfAYb8e958VsLp3u9PZPrW_beb4bXXGBP6QavfdPW90i5A&oe=639A1420
2017-03-07-ays-digest-07-03-europe-at-its-best-new-laws-more-suffering-40a04014d7a5.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/17118966_712255705643132_1195241071504785408_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=SDtBMTc95m0AX_Jz8rb&_nc_ht=scontent.flis6-1.fna&oh=00_AfCZfO7BDf7Ly602zJmanQJr0-emMEmyYQUBEyYpjZoqZA&oe=639BC26C
2017-03-09-ays-daily-digest-08-03-17-we-offer-waiting-risking-violence-and-a-cold-welcome-23313700cb0e.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/17118787_587408374795308_3022869425410801664_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=0eDQR0xUKtYAX8infNw&_nc_ht=scontent.flis6-1.fna&oh=00_AfDlCkKuqrZckkm00R6e8PgzUiaSvEALvbGIzgvbthNdIg&oe=639B72DC
2017-03-10-ays-daily-news-digest-09-03-17-relocation-program-highlights-the-failures-of-the-eu-4565c932e921.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/17097927_1209891085776242_4800580820706801882_o.jpg?stp=dst-jpg_p206x206&_nc_cat=103&ccb=1-7&_nc_sid=0cb389&_nc_ohc=2DBsU9CCo5cAX9jyHwI&_nc_ht=scontent.flis6-1.fna&oh=00_AfCTHUKk9yV6O3TFxByuxg9vRgoU31JFYnQvySI3ieXbiA&oe=63BD77CB
2017-03-10-ays-daily-news-digest-09-03-17-relocation-program-highlights-the-failures-of-the-eu-4565c932e921.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.18169-9/17190526_779791672169718_1872061410959088547_n.jpg?stp=dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=0cb389&_nc_ohc=srR0LHOgN9QAX_Tnx7I&_nc_ht=scontent.flis6-1.fna&oh=00_AfDNPB6_2j-J-vVwb6g_V_rsL57vfoarppYdedndIVYyXQ&oe=63BD76FD
2017-03-13-ays-daily-digest-12-3-2017-a-psychological-war-against-refugees-bc7c45762607.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/17289303_436477143359176_9054116940611584000_n.jpg?stp=dst-jpg_s320x320&_nc_cat=105&ccb=1-7&_nc_sid=c12c07&_nc_ohc=KwP8R4G-6QsAX-21YNs&_nc_ht=scontent.flis6-1.fna&oh=00_AfC9O-TwL_G0ZwPz_pheXEGAHu0pGnynhXACDYUsXnRSwA&oe=639B446A
2017-03-13-this-weeks-solidarity-events-in-europe-20bd2088f697.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/17267128_280727205683662_8625740729324404736_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=bWbmP13shEgAX9wXBL0&_nc_ht=scontent.flis6-1.fna&oh=00_AfAGqHT-oDBR9aShbRza-hRj-GCI13fWfQ0GfWpWTVKNcQ&oe=639A2F7B
2017-03-14-ays-daily-news-digest-13-03-17-red-cross-shamelessly-prompts-raids-on-refugee-run-squats-in-c20a7dc42ec2.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/17308198_800775950080473_4422292116885995520_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=pcEVPoc2zYMAX8tYl6Y&_nc_ht=scontent.flis6-1.fna&oh=00_AfC7iCeWb4mxVAdYH1L0mzlB2KGa3feO5ZRzoRDo-14KaQ&oe=639B04C0
2017-03-14-ays-daily-news-digest-13-03-17-red-cross-shamelessly-prompts-raids-on-refugee-run-squats-in-c20a7dc42ec2.md,https://scontent.flis6-1.fna.fbcdn.net/v/t31.18172-8/17218669_1647521845543885_4850677531543464785_o.jpg?stp=dst-jpg_p228x119&_nc_cat=110&ccb=1-7&_nc_sid=0cb389&_nc_ohc=rHuACe87_mMAX9pq1dz&_nc_ht=scontent.flis6-1.fna&oh=00_AfAWPkohS95TvmjyOxx9A8pB7eI2_Bw3QdHXMIjT4tS7kg&oe=63BD88F2
2017-03-17-ays-daily-digest-17-3-2017-deporting-refugees-at-risk-of-death-penalty-or-torture-a487b0613623.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/17308608_1649134018727444_3279004069305253888_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=Dd0HZjajEC8AX-aGxA-&_nc_ht=scontent.flis6-1.fna&oh=00_AfCNptN5Q16H9xfL5qCTGisn2myWnBkgSHnBqWgTFVFpPg&oe=639B455B
